startyear,cruiseseries,cruise,callsignal,platformname,missionid,n_stations,n_records,included,excluded_records,exclusion_reason
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1379,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1380,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1381,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1382,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1383,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1384,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1385,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1386,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1387,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1388,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1389,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1390,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1391,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1392,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1393,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1394,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1395,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1396,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1397,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1398,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1399,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1400,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1401,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1402,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1403,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1404,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1405,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1406,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1407,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1408,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1409,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1410,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1411,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1412,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1413,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1414,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1415,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1416,1,1,FALSE,1,Russian EEZ
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1417,1,1,FALSE,1,Russian EEZ
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1418,1,1,FALSE,1,Russian EEZ
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1419,1,1,FALSE,1,Russian EEZ
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1420,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1421,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1422,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1423,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1424,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1425,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1426,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1427,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1428,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1429,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1430,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1431,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1432,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1433,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1434,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1435,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1436,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1437,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1438,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1439,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1440,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1441,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1442,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1443,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1444,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1445,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1446,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1447,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1448,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1449,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1450,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1451,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1452,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1453,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1454,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1455,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1456,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1457,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1458,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1459,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1460,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1461,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1462,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1463,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1464,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1465,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1466,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1467,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1468,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1469,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1470,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1471,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1472,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1473,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1474,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1475,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1476,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1477,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1478,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1479,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1480,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1481,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1482,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1483,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1484,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1485,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1486,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1487,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1488,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1489,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1490,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1491,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1492,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1493,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1494,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1495,1,1,TRUE,0,NA
1993,BHtokt,BAR1993.SPD,LAHV,Jan Mayen,1993_1496,1,1,TRUE,0,NA
1993,BSS,1993001,LAHV,Jan Mayen,1993_209,43,129,FALSE,1,Russian EEZ
1993,BSS,1993001,LHNX,Vadsøjenta,1993_208,35,105,TRUE,0,NA
1993,BSS,1993001,LIZY,Anny Kræmer,1993_196,45,135,FALSE,1,Russian EEZ
1993,BSS,1993001,LMNJ,Skjervøyfisk,1993_210,39,117,TRUE,0,NA
1993,BSS,1993001,LNYG,Syltefjord,1993_211,46,138,FALSE,1,Russian EEZ
1993,BSS,1993009,LLZG,G.O.Sars,1993_179,80,240,FALSE,1,Russian EEZ
1993,BSS,1993802,LHXV,Nordstar,1993_215,35,105,TRUE,0,NA
1993,CoastalS,1993010,LDGJ,Johan Hjort,1993_184,7,21,FALSE,1,Russian EEZ
1993,CoastalS,1993010,LHUW,Michael Sars,1993_219,158,474,TRUE,0,NA
1993,CoastalS,1993012,LDGJ,Johan Hjort,1993_183,55,165,TRUE,0,NA
1993,Other,1993011,LHUW,Michael Sars,1993_186,20,60,TRUE,0,NA
1993,Other,1993801,LIZY,Anny Kræmer,1993_216,216,648,TRUE,0,NA
1993,Other,1993901,LDGJ,Johan Hjort,1993_10,28,84,FALSE,1,Russian EEZ
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1164,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1165,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1166,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1167,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1168,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1169,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1170,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1171,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1172,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1173,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1174,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1175,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1176,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1177,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1178,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1179,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1180,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1181,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1182,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1183,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1184,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1185,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1186,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1187,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1188,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1189,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1190,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1191,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1192,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1193,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1194,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1195,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1196,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1197,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1198,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1199,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1200,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1201,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1202,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1203,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1204,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1205,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1206,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1207,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1208,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1209,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1210,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1211,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1212,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1213,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1214,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1215,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1216,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1217,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1218,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1219,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1220,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1221,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1222,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1223,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1224,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1225,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1226,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1227,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1228,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1229,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1230,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1231,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1232,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1233,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1234,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1235,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1236,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1237,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1238,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1239,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1240,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1241,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1242,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1243,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1244,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1245,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1246,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1247,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1248,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1249,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1250,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1251,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1252,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1253,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1254,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1255,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1256,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1257,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1258,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1259,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1260,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1261,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1262,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1263,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1264,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1265,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1266,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1267,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1268,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1269,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1270,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1271,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1272,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1273,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1274,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1275,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1276,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1277,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1278,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1279,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1280,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1281,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1282,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1283,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1284,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1285,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1286,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1287,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1288,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1289,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1290,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1291,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1292,1,1,TRUE,0,NA
1993,Svalbardtokt,SVA1993.SPD,LAHV,Jan Mayen,1993_1293,1,1,TRUE,0,NA
